period,dimension,key1,key2,clicks,impressions,ctr,position
3m_2026-05-12_2026-08-11,query+page,kevin reddington attorney cost,/states/massachusetts-lawyer-costs,0,18,0,1
3m_2026-05-12_2026-08-11,query+page,lawyer consultation fee,/states/california-lawyer-costs,0,18,0,52.1
3m_2026-05-12_2026-08-11,query+page,lawyer cost,/states/indiana-lawyer-costs,0,18,0,64.6
3m_2026-05-12_2026-08-11,query+page,lawyer rates per hour,/states/new-york-lawyer-costs,0,18,0,26.2
3m_2026-05-12_2026-08-11,query+page,legal fee calculator,/pages/legal-fee-calculator,0,18,0,24.3
3m_2026-05-12_2026-08-11,query+page,mesothelioma attorney fees,/pages/mesothelioma-lawyer-cost,0,18,0,63
3m_2026-05-12_2026-08-11,query+page,mesothelioma lawyer fees,/pages/mesothelioma-lawyer-cost,0,18,0,50.8
3m_2026-05-12_2026-08-11,query+page,personal injury contingency fee south carolina,/states/south-carolina-lawyer-costs,0,18,0,43.7
3m_2026-05-12_2026-08-11,query+page,real estate attorney fees,/pages/real-estate-lawyer-cost,0,18,0,88.3
3m_2026-05-12_2026-08-11,query+page,virginia divorce attorney fees,/states/virginia-lawyer-costs,0,18,0,89.6
3m_2026-05-12_2026-08-11,query+page,attorney cost,/states/utah-lawyer-costs,0,17,0,58.4
3m_2026-05-12_2026-08-11,query+page,attorney pricing,/pages/how-much-does-a-lawyer-cost,0,17,0,82.2
3m_2026-05-12_2026-08-11,query+page,business lawyer consultation fee,/pages/business-lawyer-cost,0,17,0,52.8
3m_2026-05-12_2026-08-11,query+page,criminal defense attorney cost columbia md,/states/maryland-lawyer-costs,0,17,0,74.5
3m_2026-05-12_2026-08-11,query+page,criminal defense attorney fees,/states/nevada-lawyer-costs,0,17,0,51.1
3m_2026-05-12_2026-08-11,query+page,how much do employment lawyers charge,/pages/employment-lawyer-cost,0,17,0,58.5
3m_2026-05-12_2026-08-11,query+page,how much does it cost for a lawyer to represent you in court,/states/missouri-lawyer-costs,0,17,0,9.2
3m_2026-05-12_2026-08-11,query+page,how much is a business lawyer,/pages/business-lawyer-cost,0,17,0,60.9
3m_2026-05-12_2026-08-11,query+page,how much is a defense attorney,/pages/criminal-defense-lawyer-cost,0,17,0,59.8
3m_2026-05-12_2026-08-11,query+page,how much is a lawyer consultation fee,/pages/lawyer-consultation-fee,0,17,0,47.4
3m_2026-05-12_2026-08-11,query+page,lawyer cost,/states/west-virginia-lawyer-costs,0,17,0,41.4
3m_2026-05-12_2026-08-11,query+page,lawyer monthly payment,/states/minnesota-lawyer-costs,0,17,0,35.8
3m_2026-05-12_2026-08-11,query+page,lawyers hourly rates,/states/tennessee-lawyer-costs,0,17,0,54.1
3m_2026-05-12_2026-08-11,query+page,legal guides,/pages/legal-aid-guide,0,17,0,61.6
3m_2026-05-12_2026-08-11,query+page,attorney consultation subscription north louisiana,/states/louisiana-lawyer-costs,0,16,0,55.4
3m_2026-05-12_2026-08-11,query+page,cost of a lawyer,/states/wisconsin-lawyer-costs,0,16,0,66.8
3m_2026-05-12_2026-08-11,query+page,divorce lawyer cost sioux falls sd,/states/south-dakota-lawyer-costs,0,16,0,67.7
3m_2026-05-12_2026-08-11,query+page,how much are attorney fees,/states/new-york-lawyer-costs,0,16,0,47.6
3m_2026-05-12_2026-08-11,query+page,how much does a divorce cost in montana,/states/montana-lawyer-costs,0,16,0,45.8
3m_2026-05-12_2026-08-11,query+page,how much is a traffic lawyer in nj,/states/new-jersey-lawyer-costs,0,16,0,84.1
3m_2026-05-12_2026-08-11,query+page,how much is an employment lawyer,/pages/employment-lawyer-cost,0,16,0,44.8
3m_2026-05-12_2026-08-11,query+page,how much is the filing fee for small claims,/pages/small-claims-filing-fee-calculator,0,16,0,94.1
3m_2026-05-12_2026-08-11,query+page,how much will a criminal defense lawyer cost,/pages/criminal-defense-lawyer-cost,0,16,0,64.1
3m_2026-05-12_2026-08-11,query+page,lawyer fees,/states/indiana-lawyer-costs,0,16,0,76.9
3m_2026-05-12_2026-08-11,query+page,lawyer fees,/states/north-carolina-lawyer-costs,0,16,0,74.9
3m_2026-05-12_2026-08-11,query+page,lawyer fees,/states/oklahoma-lawyer-costs,0,16,0,60.5
3m_2026-05-12_2026-08-11,query+page,lawyer fees,/states/texas-lawyer-costs,0,16,0,65.2
3m_2026-05-12_2026-08-11,query+page,how much does it cost for a lawyer to represent you in court,/states/mississippi-lawyer-costs,1,15,0.0667,8.1
3m_2026-05-12_2026-08-11,query+page,lawyer fees,/states/mississippi-lawyer-costs,1,15,0.0667,50.7
3m_2026-05-12_2026-08-11,query+page,attorney cost,/states/west-virginia-lawyer-costs,0,15,0,46.5
3m_2026-05-12_2026-08-11,query+page,cost of a lawyer,/states/california-lawyer-costs,0,15,0,84
3m_2026-05-12_2026-08-11,query+page,costs of hiring a mesothelioma lawyer,/pages/mesothelioma-lawyer-cost,0,15,0,50.7
3m_2026-05-12_2026-08-11,query+page,how much do business lawyers cost,/states/new-york-lawyer-costs,0,15,0,32.1
3m_2026-05-12_2026-08-11,query+page,how much do lawyers make in colorado,/states/colorado-lawyer-costs,0,15,0,37.4
3m_2026-05-12_2026-08-11,query+page,how much does a bankruptcy lawyer cost,/pages/bankruptcy-lawyer-cost,0,15,0,74.5
3m_2026-05-12_2026-08-11,query+page,how much does a business attorney cost,/pages/business-lawyer-cost,0,15,0,76.9
3m_2026-05-12_2026-08-11,query+page,how much does a criminal defense lawyer cost in texas,/states/texas-lawyer-costs,0,15,0,93.7
3m_2026-05-12_2026-08-11,query+page,how much does a divorce cost in new mexico,/states/new-mexico-lawyer-costs,0,15,0,45.9
3m_2026-05-12_2026-08-11,query+page,how much does a good dui lawyer cost,/pages/dui-lawyer-cost,0,15,0,59.2
3m_2026-05-12_2026-08-11,query+page,how much does a will cost in arkansas,/states/arkansas-lawyer-costs,0,15,0,19.9
3m_2026-05-12_2026-08-11,query+page,how much does an estate planning lawyer cost,/pages/estate-planning-lawyer-cost,0,15,0,71.5
3m_2026-05-12_2026-08-11,query+page,immigration lawyer cost,/pages/immigration-lawyer-cost,0,15,0,64.3
3m_2026-05-12_2026-08-11,query+page,lawyer consultant cost,/states/florida-lawyer-costs,0,15,0,84.9
3m_2026-05-12_2026-08-11,query+page,lawyer cost,/states/kentucky-lawyer-costs,0,15,0,51.1
3m_2026-05-12_2026-08-11,query+page,lawyer fees for small business,/pages/business-lawyer-cost,0,15,0,81.5
3m_2026-05-12_2026-08-11,query+page,lawyer pricing,/states/west-virginia-lawyer-costs,0,15,0,79.7
3m_2026-05-12_2026-08-11,query+page,louisiana divorce cost,/states/louisiana-lawyer-costs,0,15,0,83.1
3m_2026-05-12_2026-08-11,query+page,attorney fee calculator,/pages/legal-fee-calculator,0,14,0,55.1
3m_2026-05-12_2026-08-11,query+page,attorney fees calculator,/pages/legal-fee-calculator,0,14,0,57.4
3m_2026-05-12_2026-08-11,query+page,estate planning lawyer fees,/pages/estate-planning-lawyer-cost,0,14,0,77.5
3m_2026-05-12_2026-08-11,query+page,how much do business lawyers cost,/pages/business-lawyer-cost,0,14,0,70.4
3m_2026-05-12_2026-08-11,query+page,how much does a bankruptcy lawyer cost in missouri,/states/missouri-lawyer-costs,0,14,0,77.8
3m_2026-05-12_2026-08-11,query+page,how much does a consumer protection lawyer cost,/states/california-lawyer-costs,0,14,0,29.1
3m_2026-05-12_2026-08-11,query+page,how much does a divorce lawyer cost colorado,/states/colorado-lawyer-costs,0,14,0,38.5
3m_2026-05-12_2026-08-11,query+page,how much does a lawyer cost per hour,/states/colorado-lawyer-costs,0,14,0,32.4
3m_2026-05-12_2026-08-11,query+page,how much does an eeoc lawyer cost?,/pages/employment-lawyer-cost,0,14,0,60.6
3m_2026-05-12_2026-08-11,query+page,how much does an insurance lawyer cost,/states/florida-lawyer-costs,0,14,0,78.6
3m_2026-05-12_2026-08-11,query+page,how much does it cost for a lawyer to represent you in court,/states/indiana-lawyer-costs,0,14,0,7.2
3m_2026-05-12_2026-08-11,query+page,how much does it cost for a lawyer to represent you in court,/states/massachusetts-lawyer-costs,0,14,0,9.6
3m_2026-05-12_2026-08-11,query+page,how much does it cost for a lawyer to represent you in court,/states/michigan-lawyer-costs,0,14,0,8.5
3m_2026-05-12_2026-08-11,query+page,how much does it cost for a lawyer to represent you in court,/states/minnesota-lawyer-costs,0,14,0,9.4
3m_2026-05-12_2026-08-11,query+page,how much does it cost for a lawyer to represent you in court,/states/oklahoma-lawyer-costs,0,14,0,8.9
3m_2026-05-12_2026-08-11,query+page,how much for attorney,/states/south-carolina-lawyer-costs,0,14,0,69
3m_2026-05-12_2026-08-11,query+page,how much is a criminal lawyer,/pages/criminal-defense-lawyer-cost,0,14,0,58.2
3m_2026-05-12_2026-08-11,query+page,how much is an attorney,/states/new-york-lawyer-costs,0,14,0,21.2
3m_2026-05-12_2026-08-11,query+page,lawyer cost,/states/illinois-lawyer-costs,0,14,0,91.1
3m_2026-05-12_2026-08-11,query+page,lawyer fee,/states/new-york-lawyer-costs,0,14,0,12.9
3m_2026-05-12_2026-08-11,query+page,lawyer fees,/states/nevada-lawyer-costs,0,14,0,34.6
3m_2026-05-12_2026-08-11,query+page,lawyer prices,/states/new-york-lawyer-costs,0,14,0,13.5
3m_2026-05-12_2026-08-11,query+page,lawyers near me,/pages/hourly-vs-flat-fee-lawyer,0,14,0,2.8
3m_2026-05-12_2026-08-11,query+page,real estate attorney cost,/pages/real-estate-lawyer-cost,0,14,0,81.4
3m_2026-05-12_2026-08-11,query+page,real estate lawyer consultation fee,/pages/real-estate-lawyer-cost,0,14,0,56.9
3m_2026-05-12_2026-08-11,query+page,what do personal injury lawyers charge,/states/new-york-lawyer-costs,0,14,0,73.2
3m_2026-05-12_2026-08-11,query+page,affordable lawyer north louisiana,/states/louisiana-lawyer-costs,0,13,0,55.9
3m_2026-05-12_2026-08-11,query+page,attorney consultation fee,/pages/lawyer-consultation-fee,0,13,0,76.1
3m_2026-05-12_2026-08-11,query+page,attorney fees calculator,/pages/lawyer-cost-calculator,0,13,0,54.8
3m_2026-05-12_2026-08-11,query+page,attorney fees in florida,/states/florida-lawyer-costs,0,13,0,58.5
3m_2026-05-12_2026-08-11,query+page,average lawyer fees,/states/texas-lawyer-costs,0,13,0,33.9
3m_2026-05-12_2026-08-11,query+page,contingency fee glossary,/pages/contingency-fee-explained,0,13,0,77.8
3m_2026-05-12_2026-08-11,query+page,employment lawyers nyc,/pages/employment-lawyer-cost,0,13,0,2
3m_2026-05-12_2026-08-11,query+page,flat fee legal services union parish,/states/louisiana-lawyer-costs,0,13,0,28.4
3m_2026-05-12_2026-08-11,query+page,how much are court fees in virginia,/states/virginia-lawyer-costs,0,13,0,42.5
3m_2026-05-12_2026-08-11,query+page,how much do employment lawyers cost,/pages/employment-lawyer-cost,0,13,0,59.4
3m_2026-05-12_2026-08-11,query+page,how much does a consultation cost,/pages/lawyer-consultation-fee,0,13,0,37.8
3m_2026-05-12_2026-08-11,query+page,how much does a defense attorney cost,/pages/criminal-defense-lawyer-cost,0,13,0,57.6
3m_2026-05-12_2026-08-11,query+page,how much does a divorce cost in nebraska,/states/nebraska-lawyer-costs,0,13,0,60.1
3m_2026-05-12_2026-08-11,query+page,how much does a lawyer cost,/states/colorado-lawyer-costs,0,13,0,18.8
3m_2026-05-12_2026-08-11,query+page,how much does a lawyer cost,/states/maryland-lawyer-costs,0,13,0,10.5
3m_2026-05-12_2026-08-11,query+page,how much does a lawyer cost,/states/new-mexico-lawyer-costs,0,13,0,8.8
3m_2026-05-12_2026-08-11,query+page,how much does a prenup cost in virginia,/states/virginia-lawyer-costs,0,13,0,69.5
3m_2026-05-12_2026-08-11,query+page,how much does an attorney cost,/states/pennsylvania-lawyer-costs,0,13,0,10.7
3m_2026-05-12_2026-08-11,query+page,how much does criminal defense attorney cost,/pages/criminal-defense-lawyer-cost,0,13,0,73.8
3m_2026-05-12_2026-08-11,query+page,how much does it cost for a lawyer to represent you in court,/states/illinois-lawyer-costs,0,13,0,10.4
3m_2026-05-12_2026-08-11,query+page,how much does it cost for a lawyer to represent you in court,/states/maryland-lawyer-costs,0,13,0,9.2
3m_2026-05-12_2026-08-11,query+page,how much does it cost for a lawyer to represent you in court,/states/tennessee-lawyer-costs,0,13,0,8.8
3m_2026-05-12_2026-08-11,query+page,how much is a dui lawyer,/pages/dui-lawyer-cost,0,13,0,40.8
3m_2026-05-12_2026-08-11,query+page,how much is it to hire a lawyer,/states/minnesota-lawyer-costs,0,13,0,36.2
3m_2026-05-12_2026-08-11,query+page,how to calculate personal injury settlement,/pages/personal-injury-settlement-calculator,0,13,0,89.5
3m_2026-05-12_2026-08-11,query+page,how to pay for a lawyer,/states/utah-lawyer-costs,0,13,0,94.1
3m_2026-05-12_2026-08-11,query+page,is a real estate attorney cheaper than a realtor?,/pages/real-estate-lawyer-cost,0,13,0,83.9
3m_2026-05-12_2026-08-11,query+page,kevin reddington cost,/states/massachusetts-lawyer-costs,0,13,0,1
3m_2026-05-12_2026-08-11,query+page,lawyer cost,/states/mississippi-lawyer-costs,0,13,0,37.7
3m_2026-05-12_2026-08-11,query+page,lawyer hourly rate,/states/tennessee-lawyer-costs,0,13,0,33.5
3m_2026-05-12_2026-08-11,query+page,lawyer salary hawaii,/states/hawaii-lawyer-costs,0,13,0,32.5
3m_2026-05-12_2026-08-11,query+page,lawyers hourly rates,/states/missouri-lawyer-costs,0,13,0,77.3
3m_2026-05-12_2026-08-11,query+page,legal costs,/,0,13,0,65.1
3m_2026-05-12_2026-08-11,query+page,nevada probate attorney fees,/states/nevada-lawyer-costs,0,13,0,73.2
3m_2026-05-12_2026-08-11,query+page,real estate attorney new jersey,/states/new-jersey-lawyer-costs,0,13,0,2
3m_2026-05-12_2026-08-11,query+page,real estate attorney st louis,/states/missouri-lawyer-costs,0,13,0,2
3m_2026-05-12_2026-08-11,query+page,save money on divorce attorney fees in az,/states/arizona-lawyer-costs,0,13,0,63.3
3m_2026-05-12_2026-08-11,query+page,attorney consultant cost,/states/texas-lawyer-costs,0,12,0,76.9
3m_2026-05-12_2026-08-11,query+page,attorney cost,/states/massachusetts-lawyer-costs,0,12,0,33
3m_2026-05-12_2026-08-11,query+page,attorney fees california,/states/california-lawyer-costs,0,12,0,53.8
3m_2026-05-12_2026-08-11,query+page,average cost of estate planning attorney,/pages/estate-planning-lawyer-cost,0,12,0,71.6
3m_2026-05-12_2026-08-11,query+page,criminal defense attorney fees,/states/missouri-lawyer-costs,0,12,0,70.8
3m_2026-05-12_2026-08-11,query+page,criminal defense lawyer fees,/states/utah-lawyer-costs,0,12,0,38.8
3m_2026-05-12_2026-08-11,query+page,dui lawyer cost,/pages/dui-lawyer-cost,0,12,0,70.3
3m_2026-05-12_2026-08-11,query+page,employment contract review cost,/pages/employment-lawyer-cost,0,12,0,46.9
3m_2026-05-12_2026-08-11,query+page,flat fee legal services near me,/states/louisiana-lawyer-costs,0,12,0,32.8
3m_2026-05-12_2026-08-11,query+page,how much do lawyers cost,/states/idaho-lawyer-costs,0,12,0,15.6
3m_2026-05-12_2026-08-11,query+page,how much does a good lawyer cost,/states/wisconsin-lawyer-costs,0,12,0,95.1
3m_2026-05-12_2026-08-11,query+page,how much does a lawyer cost,/states/pennsylvania-lawyer-costs,0,12,0,10.2
3m_2026-05-12_2026-08-11,query+page,how much does it cost for a lawyer to represent you in court,/states/pennsylvania-lawyer-costs,0,12,0,9.7
3m_2026-05-12_2026-08-11,query+page,how much does it cost to respond to a civil lawsuit in nj,/states/new-jersey-lawyer-costs,0,12,0,43.2
3m_2026-05-12_2026-08-11,query+page,how much does it cost to talk to a lawyer,/states/new-york-lawyer-costs,0,12,0,43.3
3m_2026-05-12_2026-08-11,query+page,how much is a defense attorney,/states/rhode-island-lawyer-costs,0,12,0,49.9
3m_2026-05-12_2026-08-11,query+page,how much is a personal injury lawyer,/states/new-york-lawyer-costs,0,12,0,71.1
3m_2026-05-12_2026-08-11,query+page,lawyer fee calculator,/pages/lawyer-cost-calculator,0,12,0,50.8
3m_2026-05-12_2026-08-11,query+page,lawyers hourly rates,/states/idaho-lawyer-costs,0,12,0,61.2
3m_2026-05-12_2026-08-11,query+page,lawyers payment,/states/minnesota-lawyer-costs,0,12,0,66.2
3m_2026-05-12_2026-08-11,query+page,legal consulting fees,/states/california-lawyer-costs,0,12,0,80.7
3m_2026-05-12_2026-08-11,query+page,legal insurance cost,/states/new-york-lawyer-costs,0,12,0,46.2
3m_2026-05-12_2026-08-11,query+page,new jersey attorney fees,/states/new-jersey-lawyer-costs,0,12,0,38.1
3m_2026-05-12_2026-08-11,query+page,power of attorney cost texas,/states/texas-lawyer-costs,0,12,0,62.3
3m_2026-05-12_2026-08-11,query+page,attorney cost,/states/missouri-lawyer-costs,0,11,0,66.4
3m_2026-05-12_2026-08-11,query+page,attorney cost,/states/north-carolina-lawyer-costs,0,11,0,71.6
3m_2026-05-12_2026-08-11,query+page,attorney fee,/states/new-york-lawyer-costs,0,11,0,17.1
3m_2026-05-12_2026-08-11,query+page,attorneys fees california,/states/california-lawyer-costs,0,11,0,68.5
3m_2026-05-12_2026-08-11,query+page,employment lawyer costs,/pages/employment-lawyer-cost,0,11,0,73.8
3m_2026-05-12_2026-08-11,query+page,how much are lawyers,/states/california-lawyer-costs,0,11,0,17.5
3m_2026-05-12_2026-08-11,query+page,how much do criminal defense lawyers cost,/pages/criminal-defense-lawyer-cost,0,11,0,49.1
3m_2026-05-12_2026-08-11,query+page,how much do lawyers cost,/states/south-carolina-lawyer-costs,0,11,0,61.5
3m_2026-05-12_2026-08-11,query+page,how much does a divorce lawyer cost in wisconsin,/states/wisconsin-lawyer-costs,0,11,0,64.2
3m_2026-05-12_2026-08-11,query+page,how much does a felony defense attorney cost,/pages/criminal-defense-lawyer-cost,0,11,0,52.9
3m_2026-05-12_2026-08-11,query+page,how much does a lawyer cost,/states/arkansas-lawyer-costs,0,11,0,8.4
3m_2026-05-12_2026-08-11,query+page,how much does a lawyer cost,/states/indiana-lawyer-costs,0,11,0,10.2
3m_2026-05-12_2026-08-11,query+page,how much does a mesothelioma lawyer cost,/pages/mesothelioma-lawyer-cost,0,11,0,56.2
3m_2026-05-12_2026-08-11,query+page,how much does a small business lawyer cost,/states/new-york-lawyer-costs,0,11,0,41.5
3m_2026-05-12_2026-08-11,query+page,how much does an attorney cost,/states/idaho-lawyer-costs,0,11,0,17.6
3m_2026-05-12_2026-08-11,query+page,how much does an attorney cost,/states/wisconsin-lawyer-costs,0,11,0,48.8
3m_2026-05-12_2026-08-11,query+page,how much does hiring a lawyer cost,/states/new-york-lawyer-costs,0,11,0,33.8
3m_2026-05-12_2026-08-11,query+page,how much does it cost for a lawyer,/pages/how-much-does-a-lawyer-cost,0,11,0,61
3m_2026-05-12_2026-08-11,query+page,how much does it cost for a lawyer to represent you in court,/states/north-carolina-lawyer-costs,0,11,0,10.9
3m_2026-05-12_2026-08-11,query+page,how much does it cost for a lawyer to represent you in court,/states/west-virginia-lawyer-costs,0,11,0,6.9
3m_2026-05-12_2026-08-11,query+page,how much does it cost for a lawyer to represent you in court,/states/wisconsin-lawyer-costs,0,11,0,10.2
3m_2026-05-12_2026-08-11,query+page,how much does it cost to hire a lawyer,/states/new-york-lawyer-costs,0,11,0,41.8
3m_2026-05-12_2026-08-11,query+page,how much is a criminal defense attorney,/pages/criminal-defense-lawyer-cost,0,11,0,67.1
3m_2026-05-12_2026-08-11,query+page,how much is a criminal defense lawyer,/pages/criminal-defense-lawyer-cost,0,11,0,47.2
3m_2026-05-12_2026-08-11,query+page,how much is an immigration lawyer,/pages/immigration-lawyer-cost,0,11,0,73.7
